Date,Region,Value
2023-04-03,HSE Dublin and South East,2.2643010906355774
2023-04-03,HSE Mid West,2.131691962774958
2023-04-03,HSE South West,3.2554461538461537
2023-04-03,HSE West and North West,3.4172243630573247
2023-04-04,HSE Dublin and Midlands,2.7308018256130793
2023-04-04,HSE Dublin and North East,1.7832454197349041
2023-04-04,HSE Dublin and South East,1.1686715306506206
2023-04-04,HSE Mid West,1.7123427241962776
2023-04-04,HSE South West,3.2554461538461537
2023-04-04,HSE West and North West,4.022042834394904
2023-04-05,HSE Dublin and Midlands,2.7601652861035424
2023-04-05,HSE Dublin and North East,1.503520648011782
2023-04-05,HSE Dublin and South East,1.4608394133132758
2023-04-05,HSE Mid West,2.131691962774958
2023-04-05,HSE South West,2.626553146853147
2023-04-05,HSE West and North West,3.780115445859873
2023-04-06,HSE Dublin and Midlands,2.3784402997275205
2023-04-06,HSE Dublin and North East,1.643383033873343
2023-04-06,HSE Dublin and South East,0.9495456186536292
2023-04-06,HSE Mid West,2.2365292724196277
2023-04-06,HSE South West,2.4785783216783215
2023-04-06,HSE West and North West,3.659151751592357
2023-04-07,HSE Dublin and Midlands,1.7324441689373298
2023-04-07,HSE Dublin and North East,1.3986238586156112
2023-04-07,HSE Dublin and South East,0.6938987213238059
2023-04-07,HSE Mid West,2.341366582064298
2023-04-07,HSE South West,1.5907293706293706
2023-04-07,HSE West and North West,2.5704785031847135
2023-04-08,HSE Dublin and Midlands,0.7928134332425069
2023-04-08,HSE Dublin and North East,0.2797247717231222
2023-04-08,HSE Dublin and South East,0.21912591199699136
2023-04-08,HSE Mid West,0.6290238578680204
2023-04-08,HSE South West,1.035823776223776
2023-04-08,HSE West and North West,2.0866237261146496
2023-04-09,HSE Dublin and Midlands,0.6459961307901908
2023-04-09,HSE Dublin and North East,0.17482798232695138
2023-04-09,HSE Dublin and South East,0.40173083866115084
2023-04-09,HSE Mid West,0.41934923857868023
2023-04-09,HSE South West,1.775697902097902
2023-04-09,HSE West and North West,1.7539735668789809
2023-04-10,HSE Dublin and Midlands,1.6149903269754768
2023-04-10,HSE Dublin and North East,0.7692431222385862
2023-04-10,HSE Dublin and South East,0.9495456186536292
2023-04-10,HSE Mid West,1.5026681049069375
2023-04-10,HSE South West,1.5537356643356643
2023-04-10,HSE West and North West,2.4495148089171974
2023-04-11,HSE Dublin and Midlands,2.5546210626702996
2023-04-11,HSE Dublin and North East,1.3286926656848308
2023-04-11,HSE Dublin and South East,2.11821714930425
2023-04-11,HSE Mid West,1.9220173434856178
2023-04-11,HSE South West,2.256616083916084
2023-04-11,HSE West and North West,2.9636105095541403
2023-04-12,HSE Dublin and Midlands,3.1712537329700274
2023-04-12,HSE Dublin and North East,1.2237958762886598
2023-04-12,HSE Dublin and South East,2.008654193305754
2023-04-12,HSE Mid West,1.6424511844331642
2023-04-12,HSE South West,3.3664272727272726
2023-04-12,HSE West and North West,3.114815127388535
2023-04-13,HSE Dublin and Midlands,3.259344114441417
2023-04-13,HSE Dublin and North East,0.7342775257731958
2023-04-13,HSE Dublin and South East,2.2277801053027457
2023-04-13,HSE Mid West,1.7472884940778344
2023-04-13,HSE South West,3.0334839160839158
2023-04-13,HSE West and North West,3.356742515923567
2023-04-14,HSE Dublin and Midlands,2.5252576021798365
2023-04-14,HSE Dublin and North East,0.8391743151693668
2023-04-14,HSE Dublin and South East,1.5338813839789396
2023-04-14,HSE Mid West,1.327939255499154
2023-04-14,HSE South West,2.737534265734266
2023-04-14,HSE West and North West,3.145056050955414
2023-04-15,HSE Dublin and Midlands,1.3507191825613079
2023-04-15,HSE Dublin and North East,0.27972477172312227
2023-04-15,HSE Dublin and South East,0.9495456186536293
2023-04-15,HSE Mid West,0.7338611675126904
2023-04-15,HSE South West,2.071647552447552
2023-04-15,HSE West and North West,1.7539735668789809
2023-04-16,HSE Dublin and Midlands,2.026078773841962
2023-04-16,HSE Dublin and North East,0.5944151399116346
2023-04-16,HSE Dublin and South East,1.6069233546446031
2023-04-16,HSE Mid West,1.223101945854484
2023-04-16,HSE South West,1.99766013986014
2023-04-16,HSE West and North West,2.691442197452229
2023-04-17,HSE Dublin and Midlands,2.026078773841962
2023-04-17,HSE Dublin and North East,1.0489678939617084
2023-04-17,HSE Dublin and South East,2.4834270026325687
2023-04-17,HSE Mid West,1.6075054145516074
2023-04-17,HSE South West,3.0334839160839158
2023-04-17,HSE West and North West,3.2962606687898086
2023-04-18,HSE Dublin and Midlands,3.3180710354223435
2023-04-18,HSE Dublin and North East,1.503520648011782
2023-04-18,HSE Dublin and South East,2.9947207972922154
2023-04-18,HSE Mid West,2.026854653130288
2023-04-18,HSE South West,4.365257342657342
2023-04-18,HSE West and North West,2.9031286624203823
2023-04-19,HSE Dublin and Midlands,3.3767979564032697
2023-04-19,HSE Dublin and North East,1.1538646833578792
2023-04-19,HSE Dublin and South East,3.2138467092892067
2023-04-19,HSE Mid West,0.6989153976311338
2023-04-19,HSE South West,3.181458741258741
2023-04-19,HSE West and North West,2.691442197452229
2023-04-20,HSE Dublin and Midlands,3.0537998910081745
2023-04-20,HSE Dublin and North East,1.3986238586156112
2023-04-20,HSE Dublin and South East,2.2643010906355774
2023-04-20,HSE Mid West,2.026854653130288
2023-04-20,HSE South West,2.7005405594405594
2023-04-20,HSE West and North West,2.3890329617834394
2023-04-21,HSE Dublin and Midlands,2.9950729700272483
2023-04-21,HSE Dublin and North East,1.1888302798232695
2023-04-21,HSE Dublin and South East,1.8260492666415946
2023-04-21,HSE Mid West,1.7822342639593909
2023-04-21,HSE South West,1.9606664335664334
2023-04-21,HSE West and North West,2.9636105095541403
2023-04-22,HSE Dublin and Midlands,1.7911710899182562
2023-04-22,HSE Dublin and North East,0.6993119293078056
2023-04-22,HSE Dublin and South East,0.9130246333207973
2023-04-22,HSE Mid West,1.4677223350253807
2023-04-22,HSE South West,1.2207923076923075
2023-04-22,HSE West and North West,1.965660031847134
2023-04-23,HSE Dublin and Midlands,1.5562634059945504
2023-04-23,HSE Dublin and North East,0.9790367010309279
2023-04-23,HSE Dublin and South East,1.4973603986461077
2023-04-23,HSE Mid West,2.0967461928934013
2023-04-23,HSE South West,1.5907293706293704
2023-04-23,HSE West and North West,2.358792038216561
2023-04-24,HSE Dublin and Midlands,2.6427114441416895
2023-04-24,HSE Dublin and North East,1.4685550515463917
2023-04-24,HSE Dublin and South East,2.337343061301241
2023-04-24,HSE Mid West,2.026854653130288
2023-04-24,HSE South West,2.29360979020979
2023-04-24,HSE West and North West,2.9031286624203823
2023-04-25,HSE Dublin and Midlands,2.877619128065395
2023-04-25,HSE Dublin and North East,1.6084174374079527
2023-04-25,HSE Dublin and South East,2.812115870628056
2023-04-25,HSE Mid West,2.0967461928934013
2023-04-25,HSE South West,3.440414685314685
2023-04-25,HSE West and North West,2.751924044585987
2023-04-26,HSE Dublin and Midlands,3.5823421798365125
2023-04-26,HSE Dublin and North East,1.7133142268041237
2023-04-26,HSE Dublin and South East,2.848636855960888
2023-04-26,HSE Mid West,0.7338611675126904
2023-04-26,HSE South West,3.181458741258741
2023-04-26,HSE West and North West,2.6007194267515925
2023-04-27,HSE Dublin and Midlands,3.670432561307902
2023-04-27,HSE Dublin and North East,0.9440711045655376
2023-04-27,HSE Dublin and South East,3.2138467092892067
2023-04-27,HSE Mid West,2.0618004230118445
2023-04-27,HSE South West,2.3675972027972025
2023-04-27,HSE West and North West,2.9938514331210193
2023-04-28,HSE Dublin and Midlands,2.9363460490463216
2023-04-28,HSE Dublin and North East,1.118899086892489
2023-04-28,HSE Dublin and South East,2.9581998119593838
2023-04-28,HSE Mid West,1.991908883248731
2023-04-28,HSE South West,2.3306034965034965
2023-04-28,HSE West and North West,2.4495148089171974
2023-04-29,HSE Dublin and Midlands,1.3800826430517712
2023-04-29,HSE Dublin and North East,0.06993119293078055
2023-04-29,HSE Dublin and South East,0.6208567506581422
2023-04-29,HSE Mid West,1.3628850253807108
2023-04-29,HSE South West,1.3317734265734265
2023-04-29,HSE West and North West,1.3003597133757963
2023-04-30,HSE Dublin and Midlands,1.1158114986376022
2023-04-30,HSE Dublin and North East,0.6293807363770251
2023-04-30,HSE Dublin and South East,1.9356122226400903
2023-04-30,HSE Mid West,1.8521258037225043
2023-04-30,HSE South West,1.5167419580419579
2023-04-30,HSE West and North West,1.814455414012739
2023-05-01,HSE Dublin and Midlands,1.9379883923705723
2023-05-01,HSE Dublin and North East,1.5734518409425626
2023-05-01,HSE Dublin and South East,2.9581998119593833
2023-05-01,HSE Mid West,2.4112581218274114
2023-05-01,HSE South West,2.441584615384615
2023-05-01,HSE West and North West,2.1471055732484077
2023-05-02,HSE Dublin and Midlands,3.8759767847411446
2023-05-02,HSE Dublin and North East,3.0769724889543446
2023-05-02,HSE Dublin and South East,3.5790565626175255
2023-05-02,HSE Mid West,2.341366582064298
2023-05-02,HSE South West,3.2184524475524476
2023-05-02,HSE West and North West,3.1450560509554144
2023-05-03,HSE Dublin and Midlands,3.846613324250681
2023-05-03,HSE Dublin and North East,2.412626156111929
2023-05-03,HSE Dublin and South East,2.7025529146295604
2023-05-03,HSE Mid West,2.690824280879865
2023-05-03,HSE South West,3.29243986013986
2023-05-03,HSE West and North West,3.749874522292994
2023-05-04,HSE Dublin and Midlands,2.6133479836512263
2023-05-04,HSE Dublin and North East,1.4335894550810016
2023-05-04,HSE Dublin and South East,2.5564689732982324
2023-05-04,HSE Mid West,2.306420812182741
2023-05-04,HSE South West,2.515572027972028
2023-05-04,HSE West and North West,3.628910828025478
2023-05-05,HSE Dublin and Midlands,3.7291594822888285
2023-05-05,HSE Dublin and North East,1.4685550515463917
2023-05-05,HSE Dublin and South East,2.3008220759684095
2023-05-05,HSE Mid West,1.677396954314721
2023-05-05,HSE South West,1.7387041958041958
2023-05-05,HSE West and North West,3.1148151273885354
2023-05-06,HSE Dublin and Midlands,2.0848056948228884
2023-05-06,HSE Dublin and North East,0.3846215611192931
2023-05-06,HSE Dublin and South East,1.679965325310267
2023-05-06,HSE Mid West,1.1182646362098139
2023-05-06,HSE South West,1.035823776223776
2023-05-06,HSE West and North West,2.1168646496815287
2023-05-07,HSE Dublin and Midlands,3.2299806539509537
2023-05-07,HSE Dublin and North East,0.6993119293078056
2023-05-07,HSE Dublin and South East,2.921678826626551
2023-05-07,HSE Mid West,0.27956615905245347
2023-05-07,HSE South West,1.8866790209790207
2023-05-07,HSE West and North West,2.3587920382165604
2023-05-08,HSE Dublin and Midlands,4.345792152588556
2023-05-08,HSE Dublin and North East,2.1329013843888074
2023-05-08,HSE Dublin and South East,3.5790565626175255
2023-05-08,HSE Mid West,1.7822342639593909
2023-05-08,HSE South West,2.7375342657342654
2023-05-08,HSE West and North West,3.0543332802547773
2023-05-09,HSE Dublin and Midlands,4.316428692098093
2023-05-09,HSE Dublin and North East,2.3077293667157583
2023-05-09,HSE Dublin and South East,2.775594885295224
2023-05-09,HSE Mid West,1.7123427241962776
2023-05-09,HSE South West,2.885509090909091
2023-05-09,HSE West and North West,3.9918019108280256
2023-05-10,HSE Dublin and Midlands,3.934703705722071
2023-05-10,HSE Dublin and North East,1.7133142268041237
2023-05-10,HSE Dublin and South East,2.11821714930425
2023-05-10,HSE Mid West,2.2365292724196277
2023-05-10,HSE South West,3.1444650349650347
2023-05-10,HSE West and North West,3.386983439490446
2023-05-11,HSE Dublin and Midlands,3.5529787193460494
2023-05-11,HSE Dublin and North East,1.643383033873343
2023-05-11,HSE Dublin and South East,1.9721332079729224
2023-05-11,HSE Mid West,1.7123427241962776
2023-05-11,HSE South West,2.8485153846153843
2023-05-11,HSE West and North West,3.145056050955414
2023-05-12,HSE Dublin and Midlands,3.0537998910081745
2023-05-12,HSE Dublin and North East,1.5384862444771723
2023-05-12,HSE Dublin and South East,2.337343061301241
2023-05-12,HSE Mid West,1.327939255499154
2023-05-12,HSE South West,2.29360979020979
2023-05-12,HSE West and North West,2.1168646496815287
2023-05-13,HSE Dublin and Midlands,1.7030807084468664
2023-05-13,HSE Dublin and North East,0.5944151399116347
2023-05-13,HSE Dublin and South East,0.9495456186536293
2023-05-13,HSE Mid West,0.9085900169204738
2023-05-13,HSE South West,1.664716783216783
2023-05-13,HSE West and North West,1.78421449044586
2023-05-14,HSE Dublin and Midlands,2.5252576021798365
2023-05-14,HSE Dublin and North East,1.1888302798232695
2023-05-14,HSE Dublin and South East,1.8260492666415948
2023-05-14,HSE Mid West,1.1532104060913706
2023-05-14,HSE South West,1.775697902097902
2023-05-14,HSE West and North West,2.9031286624203823
2023-05-15,HSE Dublin and Midlands,2.9657095095367847
2023-05-15,HSE Dublin and North East,2.0629701914580263
2023-05-15,HSE Dublin and South East,2.5199479879654008
2023-05-15,HSE Mid West,1.9220173434856178
2023-05-15,HSE South West,1.9976601398601397
2023-05-15,HSE West and North West,3.175296974522293
2023-05-16,HSE Dublin and Midlands,3.2299806539509537
2023-05-16,HSE Dublin and North East,1.8182110162002947
2023-05-16,HSE Dublin and South East,2.11821714930425
2023-05-16,HSE Mid West,1.6424511844331642
2023-05-16,HSE South West,3.2554461538461537
2023-05-16,HSE West and North West,2.9333695859872613
2023-05-17,HSE Dublin and Midlands,1.908624931880109
2023-05-17,HSE Dublin and North East,1.4335894550810013
2023-05-17,HSE Dublin and South East,1.9356122226400903
2023-05-17,HSE Mid West,1.8521258037225043
2023-05-17,HSE South West,3.1074713286713287
2023-05-17,HSE West and North West,2.6914421974522296
2023-05-18,HSE Dublin and Midlands,1.7324441689373296
2023-05-18,HSE Dublin and North East,0.874139911634757
2023-05-18,HSE Dublin and South East,1.5338813839789394
2023-05-18,HSE Mid West,1.677396954314721
2023-05-18,HSE South West,2.737534265734266
2023-05-18,HSE West and North West,2.4192738853503184
2023-05-19,HSE Dublin and Midlands,2.0260787738419617
2023-05-19,HSE Dublin and North East,1.2937270692194403
2023-05-19,HSE Dublin and South East,1.387797442647612
2023-05-19,HSE Mid West,1.0483730964467006
2023-05-19,HSE South West,1.8126916083916083
2023-05-19,HSE West and North West,2.2983101910828028
2023-05-20,HSE Dublin and Midlands,1.2626288010899183
2023-05-20,HSE Dublin and North East,0.7342775257731958
2023-05-20,HSE Dublin and South East,0.21912591199699136
2023-05-20,HSE Mid West,0.9784815566835872
2023-05-20,HSE South West,1.5167419580419579
2023-05-20,HSE West and North West,1.9959009554140128
2023-05-21,HSE Dublin and Midlands,2.1435326158038146
2023-05-21,HSE Dublin and North East,1.4335894550810016
2023-05-21,HSE Dublin and South East,0.6573777359909742
2023-05-21,HSE Mid West,1.432776565143824
2023-05-21,HSE South West,2.182628671328671
2023-05-21,HSE West and North West,2.2680692675159237
2023-05-22,HSE Dublin and Midlands,2.8188922070844686
2023-05-22,HSE Dublin and North East,2.3077293667157583
2023-05-22,HSE Dublin and South East,1.314755471981948
2023-05-22,HSE Mid West,1.7822342639593909
2023-05-22,HSE South West,2.7005405594405594
2023-05-22,HSE West and North West,2.842646815286624
2023-05-23,HSE Dublin and Midlands,3.4355248773841964
2023-05-23,HSE Dublin and North East,2.5524885419734904
2023-05-23,HSE Dublin and South East,1.8990912373072586
2023-05-23,HSE Mid West,1.887071573604061
2023-05-23,HSE South West,2.5895594405594404
2023-05-23,HSE West and North West,2.5099966560509555
2023-05-24,HSE Dublin and Midlands,1.9673518528610354
2023-05-24,HSE Dublin and North East,2.0629701914580263
2023-05-24,HSE Dublin and South East,2.5929899586310645
2023-05-24,HSE Mid West,2.1666377326565147
2023-05-24,HSE South West,2.182628671328671
2023-05-24,HSE West and North West,2.691442197452229
2023-05-25,HSE Dublin and Midlands,2.2609864577656675
2023-05-25,HSE Dublin and North East,1.1888302798232695
2023-05-25,HSE Dublin and South East,1.9721332079729224
2023-05-25,HSE Mid West,1.9569631133671743
2023-05-25,HSE South West,2.2196223776223776
2023-05-25,HSE West and North West,2.0563828025477706
2023-05-26,HSE Dublin and Midlands,1.8205345504087194
2023-05-26,HSE Dublin and North East,1.8182110162002947
2023-05-26,HSE Dublin and South East,1.9356122226400903
2023-05-26,HSE Mid West,1.9220173434856178
2023-05-26,HSE South West,1.405760839160839
2023-05-26,HSE West and North West,2.6007194267515925
2023-05-27,HSE Dublin and Midlands,1.2332653405994551
2023-05-27,HSE Dublin and North East,0.5594495434462445
2023-05-27,HSE Dublin and South East,0.7669406919894697
2023-05-27,HSE Mid West,1.013427326565144
2023-05-27,HSE South West,1.8496853146853145
2023-05-27,HSE West and North West,1.7539735668789809
